timestamp,timestamp exit,arm,lane,Occupancy North,Occupancy South,Sense North,Sense South,total_occupancy
2017-12-28T08:26:07.235850,2017-12-28T17:10:05.774315,A0:E6:F8:2C:D2:9E,BB_SP_5.1,0.0,739.9014,0,677,739.9014
2017-12-28T08:33:56.929562,2017-12-28T17:10:05.774315,A0:E6:F8:2B:32:91,BB_SP_2.2,0.0,140.2527,0,186,140.2527
2017-12-28T08:02:54.792809,2017-12-28T17:10:05.774315,A0:E6:F8:2C:D0:F8,BB_SP_6.1,1412.8443,0.0,439,0,1412.8443
2017-12-28T08:15:39.204659,2017-12-28T17:10:05.774315,A0:E6:F8:2C:D2:9E,BB_SP_5.1,117.4257,0.0,167,0,117.4257
2017-12-28T08:01:17.206007,2017-12-28T17:10:05.774315,A0:E6:F8:2C:D0:D5,BB_SP_5.2,0.0,1017.8637,23,1790,1017.8637
2017-12-28T08:12:06.655115,2017-12-28T17:10:05.774315,A0:E6:F8:2C:D2:9E,BB_SP_5.1,160.4736,0.0,159,0,160.4736
2017-12-28T08:02:49.196267,2017-12-28T17:10:05.774315,A0:E6:F8:2C:D2:9E,BB_SP_5.1,487.095,0.0,216,0,487.095
2017-12-28T08:09:02.818683,2017-12-28T17:10:05.774315,A0:E6:F8:2B:32:91,BB_SP_2.2,0.0,168.8337,42,590,168.8337
2017-12-28T07:31:20.457827,2017-12-28T17:10:05.774315,A0:E6:F8:2B:32:A5,BB_SP_1.2,0.0,2229.6729,0,1181,2229.6729
2017-12-28T08:01:15.981808,2017-12-28T17:10:05.774315,A0:E6:F8:2C:D0:F8,BB_SP_6.1,98.7273,0.0,266,0,98.7273
2017-12-28T08:01:19.416686,2017-12-28T17:10:05.774315,A0:E6:F8:2C:D2:9E,BB_SP_5.1,82.2822,0.0,170,0,82.2822
2017-12-28T07:38:08.859829,2017-12-28T17:10:05.774315,A0:E6:F8:2C:D0:F8,BB_SP_6.1,1411.0068,0.0,311,0,1411.0068
2017-12-28T04:54:55.393498,2017-12-28T17:10:05.774315,A0:E6:F8:2B:32:91,BB_SP_2.2,11066.4813,0.0,428,0,11066.4813
2017-12-28T05:08:02.931754,2017-12-28T17:10:05.774315,A0:E6:F8:2B:2F:D0,BB_SP_2.1,10258.7058,0.0,432,0,10258.7058
2017-12-28T06:35:40.561683,2017-12-28T17:10:05.774315,A0:E6:F8:2B:2F:A4,BB_SP_8.1,4281.2637,0.0,441,0,4281.2637
2017-12-28T02:37:35.657311,2017-12-28T17:10:05.774315,A0:E6:F8:2C:D0:D5,BB_SP_5.2,0.0,18091.7877,0,1772,18091.7877
2017-12-28T07:30:34.489759,2017-12-28T17:10:05.774315,A0:E6:F8:2C:C4:53,BB_SP_10.2,0.6993,171.7359,2133,1023,172.4352
2017-12-28T07:30:46.964592,2017-12-28T17:10:05.774315,A0:E6:F8:2B:32:9F,BB_SP_10.1,0.0,154.4445,0,745,154.4445
2017-12-28T06:35:30.022020,2017-12-28T17:10:05.774315,A0:E6:F8:2B:32:A5,BB_SP_1.2,0.0,3318.5292,0,1185,3318.5292
2017-12-28T07:00:37.836589,2017-12-28T17:10:05.774315,A0:E6:F8:2C:C4:53,BB_SP_10.2,0.6195,965.2797,534,1048,965.8992
2017-12-28T07:00:57.937102,2017-12-28T17:10:05.774315,A0:E6:F8:2B:32:9F,BB_SP_10.1,0.0,709.3023,0,160,709.3023
2017-12-28T07:01:21.148014,2017-12-28T17:10:05.774315,A0:E6:F8:2C:D0:E1,BB_SP_9.2,144.081,0.0,166,0,144.081
2017-12-28T06:55:01.388238,2017-12-28T17:10:05.774315,A0:E6:F8:2B:32:9F,BB_SP_10.1,74.9721,3.696,505,1163,78.6681
2017-12-28T06:48:55.571956,2017-12-28T17:10:05.774315,A0:E6:F8:2C:C4:53,BB_SP_10.2,0.0,366.8112,0,181,366.8112
2017-12-28T06:44:46.619689,2017-12-28T17:10:05.774315,A0:E6:F8:2B:32:9F,BB_SP_10.1,612.7758,2.5977,976,1156,615.3735
2017-12-28T06:44:38.507456,2017-12-28T17:10:05.774315,A0:E6:F8:2C:C4:53,BB_SP_10.2,0.0,162.2502,0,235,162.2502
2017-12-28T06:13:40.898992,2017-12-28T17:10:05.774315,A0:E6:F8:2B:2F:A4,BB_SP_8.1,1321.8219,0.0,584,0,1321.8219
2017-12-28T06:06:33.051512,2017-12-28T17:10:05.774315,A0:E6:F8:2B:32:A5,BB_SP_1.2,0.0,1719.4695,13,826,1719.4695
2017-12-28T05:54:12.996008,2017-12-28T17:10:05.774315,A0:E6:F8:2B:32:A5,BB_SP_1.2,0.0,732.3477,0,801,732.3477
2017-12-28T05:46:35.126241,2017-12-28T17:10:05.774315,A0:E6:F8:2B:32:A5,BB_SP_1.2,0.0,451.8087,0,1179,451.8087
2017-12-28T05:37:22.440777,2017-12-28T17:10:05.774315,A0:E6:F8:2B:32:A5,BB_SP_1.2,0.0,544.8807,108,1183,544.8807
2017-12-28T04:54:57.596628,2017-12-28T17:10:05.774315,A0:E6:F8:2B:2F:D0,BB_SP_2.1,776.5968,0.0,450,0,776.5968
2017-12-28T02:18:18.380967,2017-12-28T17:10:05.774315,A0:E6:F8:2C:D2:9E,BB_SP_5.1,472.1661,0.0,249,0,472.1661
2017-12-28T02:14:28.776561,2017-12-28T17:10:05.774315,A0:E6:F8:2C:D2:9E,BB_SP_5.1,227.3292,0.0,238,0,227.3292
2017-12-28T01:40:06.769676,2017-12-28T17:10:05.774315,A0:E6:F8:2C:D2:9E,BB_SP_5.1,2057.2944,0.0,283,0,2057.2944
2017-12-28T00:14:17.928895,2017-12-28T17:10:05.774315,A0:E6:F8:2C:D2:9E,BB_SP_5.1,5140.5879,0.0,429,0,5140.5879
2017-12-28T00:04:19.197880,2017-12-28T17:10:05.774315,A0:E6:F8:2C:D2:9E,BB_SP_5.1,465.3432,0.0,224,0,465.3432
2017-12-28T00:01:28.636168,2017-12-28T17:10:05.774315,A0:E6:F8:2C:D2:9E,BB_SP_5.1,161.9604,0.0,309,0,161.9604
